CountryName,Date,C1_School closing,C2_Workplace closing,C6_Stay at home requirements,H6_Facial Coverings
United Kingdom,20200317,0.0,1.0,1.0,0.0
United Kingdom,20200318,3.0,1.0,1.0,0.0
United Kingdom,20200319,3.0,1.0,1.0,0.0
United Kingdom,20200320,3.0,1.0,1.0,0.0
United Kingdom,20200321,3.0,3.0,1.0,0.0
United Kingdom,20200322,3.0,3.0,2.0,0.0
United Kingdom,20200323,3.0,3.0,2.0,0.0
United Kingdom,20200324,3.0,3.0,2.0,0.0
United Kingdom,20200325,3.0,3.0,2.0,0.0
United Kingdom,20200326,3.0,3.0,2.0,0.0
United Kingdom,20200327,3.0,3.0,2.0,0.0
United Kingdom,20200328,3.0,3.0,2.0,0.0
United Kingdom,20200329,3.0,3.0,2.0,0.0
United Kingdom,20200330,3.0,3.0,2.0,0.0
United Kingdom,20200331,3.0,3.0,2.0,0.0
United Kingdom,20200401,3.0,3.0,2.0,0.0
United Kingdom,20200402,3.0,3.0,2.0,0.0
United Kingdom,20200403,3.0,3.0,2.0,0.0
United Kingdom,20200404,3.0,3.0,2.0,0.0
United Kingdom,20200405,3.0,3.0,2.0,0.0
United Kingdom,20200406,3.0,3.0,2.0,0.0
United Kingdom,20200407,3.0,3.0,2.0,0.0
United Kingdom,20200408,3.0,3.0,2.0,0.0
United Kingdom,20200409,3.0,3.0,2.0,0.0
United Kingdom,20200410,3.0,3.0,2.0,0.0
United Kingdom,20200411,3.0,3.0,2.0,0.0
United Kingdom,20200412,3.0,3.0,2.0,0.0
United Kingdom,20200413,3.0,3.0,2.0,0.0
United Kingdom,20200414,3.0,3.0,2.0,0.0
United Kingdom,20200415,3.0,3.0,2.0,0.0
United Kingdom,20200416,3.0,3.0,2.0,0.0
United Kingdom,20200417,3.0,3.0,2.0,0.0
United Kingdom,20200418,3.0,3.0,2.0,0.0
United Kingdom,20200419,3.0,3.0,2.0,0.0
United Kingdom,20200420,3.0,3.0,2.0,0.0
United Kingdom,20200421,3.0,3.0,2.0,0.0
United Kingdom,20200422,3.0,3.0,2.0,0.0
United Kingdom,20200423,3.0,3.0,2.0,0.0
United Kingdom,20200424,3.0,3.0,2.0,0.0
United Kingdom,20200425,3.0,3.0,2.0,0.0
United Kingdom,20200426,3.0,3.0,2.0,0.0
United Kingdom,20200427,3.0,3.0,2.0,0.0
United Kingdom,20200428,3.0,3.0,2.0,0.0
United Kingdom,20200429,3.0,3.0,2.0,0.0
United Kingdom,20200430,3.0,3.0,2.0,0.0
United Kingdom,20200501,3.0,3.0,2.0,0.0
United Kingdom,20200502,3.0,3.0,2.0,0.0
United Kingdom,20200503,3.0,3.0,2.0,0.0
United Kingdom,20200504,3.0,3.0,2.0,0.0
United Kingdom,20200505,3.0,3.0,2.0,0.0
United Kingdom,20200506,3.0,3.0,2.0,0.0
United Kingdom,20200507,3.0,3.0,2.0,0.0
United Kingdom,20200508,3.0,3.0,2.0,0.0
United Kingdom,20200509,3.0,3.0,2.0,0.0
United Kingdom,20200510,3.0,3.0,2.0,0.0
United Kingdom,20200511,3.0,3.0,2.0,0.0
United Kingdom,20200512,3.0,3.0,2.0,0.0
United Kingdom,20200513,3.0,3.0,1.0,0.0
United Kingdom,20200514,3.0,3.0,1.0,0.0
United Kingdom,20200515,3.0,3.0,1.0,0.0
United Kingdom,20200516,3.0,3.0,1.0,0.0
United Kingdom,20200517,3.0,3.0,1.0,0.0
United Kingdom,20200518,3.0,3.0,1.0,0.0
United Kingdom,20200519,3.0,3.0,1.0,0.0
United Kingdom,20200520,3.0,3.0,1.0,0.0
United Kingdom,20200521,3.0,3.0,1.0,0.0
United Kingdom,20200522,3.0,3.0,1.0,0.0
United Kingdom,20200523,3.0,3.0,1.0,0.0
United Kingdom,20200524,3.0,3.0,1.0,0.0
United Kingdom,20200525,3.0,3.0,1.0,0.0
United Kingdom,20200526,3.0,3.0,1.0,0.0
United Kingdom,20200527,3.0,3.0,1.0,0.0
United Kingdom,20200528,3.0,3.0,1.0,0.0
United Kingdom,20200529,3.0,2.0,1.0,0.0
United Kingdom,20200530,3.0,2.0,1.0,0.0
United Kingdom,20200531,3.0,2.0,1.0,0.0
United Kingdom,20200601,3.0,2.0,1.0,0.0
United Kingdom,20200602,3.0,2.0,1.0,0.0
United Kingdom,20200603,3.0,2.0,1.0,0.0
United Kingdom,20200604,3.0,2.0,1.0,0.0
United Kingdom,20200605,3.0,2.0,1.0,0.0
United Kingdom,20200606,3.0,2.0,1.0,0.0
United Kingdom,20200607,3.0,2.0,1.0,0.0
United Kingdom,20200608,3.0,2.0,1.0,0.0
United Kingdom,20200609,3.0,2.0,1.0,0.0
United Kingdom,20200610,3.0,2.0,1.0,0.0
United Kingdom,20200611,3.0,2.0,1.0,0.0
United Kingdom,20200612,3.0,2.0,1.0,0.0
United Kingdom,20200613,3.0,2.0,1.0,0.0
United Kingdom,20200614,3.0,2.0,1.0,0.0
United Kingdom,20200615,3.0,2.0,1.0,0.0
United Kingdom,20200616,3.0,2.0,1.0,0.0
United Kingdom,20200617,3.0,2.0,1.0,0.0
United Kingdom,20200618,3.0,2.0,1.0,0.0
United Kingdom,20200619,3.0,2.0,1.0,0.0
United Kingdom,20200620,3.0,2.0,1.0,0.0
United Kingdom,20200621,3.0,2.0,1.0,0.0
United Kingdom,20200622,3.0,2.0,1.0,0.0
United Kingdom,20200623,3.0,2.0,1.0,0.0
United Kingdom,20200624,3.0,2.0,1.0,0.0
United Kingdom,20200625,3.0,2.0,1.0,0.0
United Kingdom,20200626,3.0,2.0,1.0,0.0
United Kingdom,20200627,3.0,2.0,1.0,0.0
United Kingdom,20200628,3.0,2.0,1.0,0.0
United Kingdom,20200629,3.0,2.0,1.0,0.0
United Kingdom,20200630,3.0,2.0,1.0,0.0
United Kingdom,20200701,3.0,2.0,1.0,0.0
United Kingdom,20200702,3.0,2.0,1.0,0.0
United Kingdom,20200703,3.0,2.0,1.0,0.0
United Kingdom,20200704,3.0,2.0,1.0,0.0
United Kingdom,20200705,3.0,2.0,1.0,0.0
United Kingdom,20200706,3.0,2.0,1.0,0.0
United Kingdom,20200707,3.0,2.0,1.0,0.0
United Kingdom,20200708,3.0,2.0,1.0,0.0
United Kingdom,20200709,3.0,2.0,1.0,0.0
United Kingdom,20200710,3.0,2.0,1.0,0.0
United Kingdom,20200711,3.0,2.0,1.0,0.0
United Kingdom,20200712,3.0,2.0,1.0,0.0
United Kingdom,20200713,3.0,2.0,1.0,0.0
United Kingdom,20200714,3.0,2.0,1.0,0.0
United Kingdom,20200715,3.0,2.0,1.0,0.0
United Kingdom,20200716,3.0,2.0,1.0,0.0
United Kingdom,20200717,3.0,2.0,1.0,0.0
United Kingdom,20200718,3.0,2.0,1.0,0.0
United Kingdom,20200719,3.0,2.0,1.0,0.0
United Kingdom,20200720,3.0,2.0,1.0,0.0
United Kingdom,20200721,3.0,2.0,1.0,0.0
United Kingdom,20200722,3.0,2.0,1.0,0.0
United Kingdom,20200723,3.0,2.0,1.0,0.0
United Kingdom,20200724,3.0,2.0,1.0,0.0
United Kingdom,20200725,3.0,2.0,1.0,0.0
United Kingdom,20200726,3.0,2.0,1.0,0.0
United Kingdom,20200727,3.0,2.0,1.0,0.0
United Kingdom,20200728,3.0,2.0,1.0,0.0
United Kingdom,20200729,3.0,2.0,1.0,0.0
United Kingdom,20200730,3.0,2.0,1.0,0.0
United Kingdom,20200731,3.0,2.0,1.0,0.0
United Kingdom,20200801,3.0,2.0,1.0,0.0
United Kingdom,20200802,3.0,2.0,1.0,0.0
United Kingdom,20200803,3.0,2.0,1.0,0.0
United Kingdom,20200804,3.0,2.0,1.0,0.0
United Kingdom,20200805,3.0,2.0,1.0,0.0
United Kingdom,20200806,3.0,2.0,1.0,0.0
United Kingdom,20200807,3.0,2.0,1.0,0.0
United Kingdom,20200808,3.0,2.0,1.0,0.0
United Kingdom,20200809,3.0,2.0,1.0,0.0
United Kingdom,20200810,3.0,2.0,1.0,0.0
United Kingdom,20200811,3.0,2.0,1.0,0.0
United Kingdom,20200812,3.0,2.0,1.0,0.0
United Kingdom,20200813,2.0,2.0,1.0,0.0
United Kingdom,20200814,2.0,2.0,1.0,0.0
United Kingdom,20200815,2.0,2.0,1.0,0.0
United Kingdom,20200816,2.0,2.0,1.0,0.0
United Kingdom,20200817,2.0,2.0,1.0,0.0
United Kingdom,20200818,2.0,2.0,1.0,0.0
United Kingdom,20200819,2.0,2.0,1.0,0.0
United Kingdom,20200820,2.0,2.0,1.0,0.0
United Kingdom,20200821,2.0,2.0,1.0,0.0
United Kingdom,20200822,2.0,2.0,1.0,0.0
United Kingdom,20200823,2.0,2.0,1.0,0.0
United Kingdom,20200824,2.0,2.0,1.0,0.0
United Kingdom,20200825,2.0,2.0,1.0,0.0
United Kingdom,20200826,2.0,2.0,1.0,0.0
United Kingdom,20200827,2.0,2.0,1.0,0.0
United Kingdom,20200828,2.0,2.0,1.0,0.0
United Kingdom,20200829,2.0,2.0,1.0,0.0
United Kingdom,20200830,2.0,2.0,1.0,0.0
United Kingdom,20200831,2.0,2.0,1.0,0.0
United Kingdom,20200901,1.0,2.0,1.0,0.0
United Kingdom,20200902,1.0,2.0,1.0,0.0
United Kingdom,20200903,1.0,2.0,1.0,0.0
United Kingdom,20200904,1.0,2.0,1.0,0.0
United Kingdom,20200905,1.0,2.0,1.0,0.0
United Kingdom,20200906,1.0,2.0,1.0,0.0
United Kingdom,20200907,1.0,2.0,1.0,0.0
United Kingdom,20200908,1.0,2.0,1.0,0.0
United Kingdom,20200909,1.0,2.0,1.0,0.0
United Kingdom,20200910,1.0,2.0,1.0,0.0
United Kingdom,20200911,1.0,2.0,1.0,0.0
United Kingdom,20200912,1.0,2.0,1.0,0.0
United Kingdom,20200913,1.0,2.0,1.0,0.0
United Kingdom,20200914,1.0,2.0,1.0,3.0
United Kingdom,20200915,1.0,2.0,1.0,3.0
United Kingdom,20200916,1.0,2.0,1.0,3.0
United Kingdom,20200917,1.0,2.0,1.0,3.0
United Kingdom,20200918,1.0,2.0,1.0,3.0
United Kingdom,20200919,1.0,2.0,1.0,3.0
United Kingdom,20200920,1.0,2.0,1.0,3.0
United Kingdom,20200921,1.0,2.0,1.0,3.0
United Kingdom,20200922,1.0,2.0,1.0,3.0
United Kingdom,20200923,1.0,2.0,1.0,3.0
United Kingdom,20200924,1.0,2.0,1.0,3.0
United Kingdom,20200925,1.0,2.0,1.0,3.0
United Kingdom,20200926,1.0,2.0,1.0,3.0
United Kingdom,20200927,1.0,2.0,1.0,3.0
United Kingdom,20200928,1.0,2.0,1.0,3.0
United Kingdom,20200929,1.0,2.0,1.0,3.0
United Kingdom,20200930,1.0,2.0,1.0,3.0
United Kingdom,20201001,1.0,2.0,1.0,3.0
United Kingdom,20201002,1.0,2.0,1.0,3.0
United Kingdom,20201003,1.0,2.0,1.0,3.0
United Kingdom,20201004,1.0,2.0,1.0,3.0
United Kingdom,20201005,1.0,2.0,1.0,3.0
United Kingdom,20201006,1.0,2.0,1.0,3.0
United Kingdom,20201007,1.0,2.0,1.0,3.0
United Kingdom,20201008,1.0,2.0,1.0,3.0
United Kingdom,20201009,1.0,2.0,1.0,3.0
United Kingdom,20201010,1.0,2.0,1.0,3.0
United Kingdom,20201011,1.0,2.0,1.0,3.0
United Kingdom,20201012,1.0,2.0,1.0,3.0
United Kingdom,20201013,1.0,2.0,1.0,3.0
United Kingdom,20201014,1.0,2.0,1.0,3.0
United Kingdom,20201015,1.0,2.0,1.0,3.0
United Kingdom,20201016,1.0,2.0,1.0,3.0
United Kingdom,20201017,1.0,2.0,1.0,3.0
United Kingdom,20201018,1.0,2.0,1.0,3.0
United Kingdom,20201019,3.0,2.0,1.0,3.0
United Kingdom,20201020,3.0,2.0,1.0,3.0
United Kingdom,20201021,3.0,2.0,1.0,3.0
United Kingdom,20200827,2.0,2.0,0.0,2.0
United Kingdom,20200828,2.0,2.0,0.0,2.0
United Kingdom,20200829,2.0,2.0,0.0,2.0
United Kingdom,20200830,2.0,2.0,0.0,2.0
United Kingdom,20200831,2.0,2.0,0.0,2.0
United Kingdom,20200901,1.0,2.0,0.0,2.0
United Kingdom,20200902,1.0,2.0,0.0,2.0
United Kingdom,20200903,1.0,2.0,0.0,2.0
United Kingdom,20200904,1.0,2.0,0.0,2.0
United Kingdom,20200905,1.0,2.0,0.0,2.0
United Kingdom,20200906,1.0,2.0,0.0,2.0
United Kingdom,20200907,1.0,2.0,0.0,2.0
United Kingdom,20200908,1.0,2.0,0.0,2.0
United Kingdom,20200909,1.0,2.0,0.0,2.0
United Kingdom,20200910,1.0,2.0,0.0,2.0
United Kingdom,20200911,1.0,2.0,0.0,2.0
United Kingdom,20200912,1.0,2.0,0.0,2.0
United Kingdom,20200913,1.0,2.0,0.0,2.0
United Kingdom,20200914,1.0,2.0,0.0,2.0
United Kingdom,20200915,1.0,2.0,0.0,2.0
United Kingdom,20200916,1.0,2.0,0.0,2.0
United Kingdom,20200917,1.0,2.0,0.0,2.0
United Kingdom,20200918,1.0,2.0,0.0,2.0
United Kingdom,20200919,1.0,2.0,0.0,2.0
United Kingdom,20200920,1.0,2.0,0.0,2.0
United Kingdom,20200921,1.0,2.0,0.0,2.0
United Kingdom,20200922,1.0,2.0,0.0,2.0
United Kingdom,20200923,1.0,2.0,0.0,2.0
United Kingdom,20200925,1.0,2.0,0.0,2.0
United Kingdom,20200926,1.0,2.0,0.0,2.0
United Kingdom,20200927,1.0,2.0,0.0,2.0
United Kingdom,20200928,1.0,2.0,0.0,2.0
United Kingdom,20200929,1.0,2.0,0.0,2.0
United Kingdom,20200930,1.0,2.0,0.0,2.0
United Kingdom,20201001,1.0,2.0,0.0,2.0
United Kingdom,20201002,1.0,2.0,0.0,2.0
United Kingdom,20201003,1.0,2.0,0.0,2.0
United Kingdom,20201004,1.0,2.0,0.0,2.0
United Kingdom,20201005,1.0,2.0,0.0,2.0
United Kingdom,20201006,1.0,2.0,0.0,2.0
United Kingdom,20201007,1.0,2.0,0.0,2.0
United Kingdom,20201008,1.0,2.0,0.0,2.0
United Kingdom,20201009,1.0,2.0,0.0,2.0
United Kingdom,20201010,1.0,2.0,0.0,2.0
United Kingdom,20201011,1.0,2.0,0.0,2.0
United Kingdom,20201012,1.0,2.0,1.0,2.0
United Kingdom,20201013,1.0,2.0,1.0,2.0
United Kingdom,20201014,1.0,2.0,1.0,2.0
United Kingdom,20201015,1.0,2.0,1.0,2.0
United Kingdom,20201016,1.0,2.0,1.0,2.0
United Kingdom,20201017,1.0,2.0,1.0,2.0
United Kingdom,20201018,1.0,2.0,1.0,2.0
United Kingdom,20201019,1.0,2.0,1.0,2.0
United Kingdom,20201020,1.0,2.0,1.0,2.0
United Kingdom,20201021,1.0,2.0,1.0,2.0
United Kingdom,20200810,3.0,2.0,0.0,2.0
United Kingdom,20200811,3.0,2.0,0.0,2.0
United Kingdom,20200812,3.0,2.0,0.0,2.0
United Kingdom,20200813,3.0,2.0,0.0,2.0
United Kingdom,20200814,3.0,2.0,0.0,2.0
United Kingdom,20200815,3.0,2.0,0.0,2.0
United Kingdom,20200816,3.0,2.0,0.0,2.0
United Kingdom,20200817,3.0,2.0,0.0,2.0
United Kingdom,20200818,3.0,2.0,0.0,2.0
United Kingdom,20200819,3.0,2.0,0.0,2.0
United Kingdom,20200820,3.0,2.0,0.0,2.0
United Kingdom,20200821,3.0,2.0,0.0,2.0
United Kingdom,20200822,3.0,2.0,0.0,2.0
United Kingdom,20200823,3.0,2.0,0.0,2.0
United Kingdom,20200824,2.0,2.0,0.0,2.0
United Kingdom,20200825,2.0,2.0,0.0,2.0
United Kingdom,20200826,2.0,2.0,0.0,2.0
United Kingdom,20200827,2.0,2.0,0.0,2.0
United Kingdom,20200828,2.0,2.0,0.0,2.0
United Kingdom,20200829,2.0,2.0,0.0,2.0
United Kingdom,20200830,2.0,2.0,0.0,2.0
United Kingdom,20200831,1.0,2.0,0.0,2.0
United Kingdom,20200901,1.0,2.0,0.0,2.0
United Kingdom,20200902,1.0,2.0,0.0,2.0
United Kingdom,20200903,1.0,2.0,0.0,2.0
United Kingdom,20200904,1.0,2.0,0.0,2.0
United Kingdom,20200905,1.0,2.0,0.0,2.0
United Kingdom,20200906,1.0,2.0,0.0,2.0
United Kingdom,20200907,1.0,2.0,0.0,2.0
United Kingdom,20200908,1.0,2.0,0.0,2.0
United Kingdom,20200909,1.0,2.0,0.0,2.0
United Kingdom,20200910,1.0,2.0,0.0,2.0
United Kingdom,20200911,1.0,2.0,0.0,2.0
United Kingdom,20200912,1.0,2.0,0.0,2.0
United Kingdom,20200913,1.0,2.0,0.0,2.0
United Kingdom,20200914,1.0,2.0,0.0,2.0
United Kingdom,20200915,1.0,2.0,0.0,2.0
United Kingdom,20200916,1.0,2.0,0.0,2.0
United Kingdom,20200917,1.0,2.0,0.0,2.0
United Kingdom,20200918,1.0,2.0,0.0,2.0
United Kingdom,20200919,1.0,2.0,0.0,2.0
United Kingdom,20200920,1.0,2.0,0.0,2.0
United Kingdom,20200921,1.0,2.0,0.0,2.0
United Kingdom,20200922,1.0,2.0,0.0,2.0
United Kingdom,20200923,1.0,2.0,0.0,2.0
United Kingdom,20200925,1.0,2.0,0.0,2.0
United Kingdom,20200926,1.0,2.0,0.0,2.0
United Kingdom,20200927,1.0,2.0,0.0,2.0
United Kingdom,20200928,1.0,2.0,0.0,2.0
United Kingdom,20200929,1.0,2.0,0.0,2.0
United Kingdom,20200930,1.0,2.0,0.0,2.0
United Kingdom,20201001,1.0,2.0,0.0,2.0
United Kingdom,20201002,1.0,2.0,0.0,2.0
United Kingdom,20201003,1.0,2.0,0.0,2.0
United Kingdom,20201004,1.0,2.0,0.0,2.0
United Kingdom,20201005,1.0,2.0,0.0,2.0
United Kingdom,20201006,1.0,2.0,0.0,2.0
United Kingdom,20201007,1.0,2.0,0.0,2.0
United Kingdom,20201008,1.0,2.0,0.0,2.0
United Kingdom,20201009,1.0,2.0,0.0,2.0
United Kingdom,20201010,1.0,2.0,0.0,2.0
United Kingdom,20201011,1.0,2.0,0.0,2.0
United Kingdom,20201012,1.0,2.0,0.0,2.0
United Kingdom,20201013,1.0,2.0,0.0,2.0
United Kingdom,20201014,3.0,2.0,1.0,2.0
United Kingdom,20201015,3.0,2.0,1.0,2.0
United Kingdom,20201016,3.0,2.0,1.0,2.0
United Kingdom,20201017,3.0,2.0,1.0,2.0
United Kingdom,20201018,3.0,2.0,1.0,2.0
United Kingdom,20201019,3.0,2.0,1.0,2.0
United Kingdom,20201020,3.0,2.0,1.0,2.0
United Kingdom,20201021,3.0,2.0,1.0,2.0
United Kingdom,20200101,0.0,0.0,0.0,0.0
United Kingdom,20200102,0.0,0.0,0.0,0.0
United Kingdom,20200103,0.0,0.0,0.0,0.0
United Kingdom,20200104,0.0,0.0,0.0,0.0
United Kingdom,20200105,0.0,0.0,0.0,0.0
United Kingdom,20200106,0.0,0.0,0.0,0.0
United Kingdom,20200107,0.0,0.0,0.0,0.0
United Kingdom,20200108,0.0,0.0,0.0,0.0
United Kingdom,20200109,0.0,0.0,0.0,0.0
United Kingdom,20200110,0.0,0.0,0.0,0.0
United Kingdom,20200111,0.0,0.0,0.0,0.0
United Kingdom,20200112,0.0,0.0,0.0,0.0
United Kingdom,20200113,0.0,0.0,0.0,0.0
United Kingdom,20200114,0.0,0.0,0.0,0.0
United Kingdom,20200115,0.0,0.0,0.0,0.0
United Kingdom,20200116,0.0,0.0,0.0,0.0
United Kingdom,20200117,0.0,0.0,0.0,0.0
United Kingdom,20200118,0.0,0.0,0.0,0.0
United Kingdom,20200119,0.0,0.0,0.0,0.0
United Kingdom,20200120,0.0,0.0,0.0,0.0
United Kingdom,20200121,0.0,0.0,0.0,0.0
United Kingdom,20200122,0.0,0.0,0.0,0.0
United Kingdom,20200123,0.0,0.0,0.0,0.0
United Kingdom,20200124,0.0,0.0,0.0,0.0
United Kingdom,20200125,0.0,0.0,0.0,0.0
United Kingdom,20200126,0.0,0.0,0.0,0.0
United Kingdom,20200127,0.0,0.0,0.0,0.0
United Kingdom,20200128,0.0,0.0,0.0,0.0
United Kingdom,20200129,0.0,0.0,0.0,0.0
United Kingdom,20200130,0.0,0.0,0.0,0.0
United Kingdom,20200131,0.0,0.0,0.0,0.0
United Kingdom,20200201,0.0,0.0,0.0,0.0
United Kingdom,20200202,0.0,0.0,0.0,0.0
United Kingdom,20200203,0.0,0.0,0.0,0.0
United Kingdom,20200204,0.0,0.0,0.0,0.0
United Kingdom,20200205,0.0,0.0,0.0,0.0
United Kingdom,20200206,0.0,0.0,0.0,0.0
United Kingdom,20200207,0.0,0.0,0.0,0.0
United Kingdom,20200208,0.0,0.0,0.0,0.0
United Kingdom,20200209,0.0,0.0,0.0,0.0
United Kingdom,20200210,0.0,0.0,0.0,0.0
United Kingdom,20200211,0.0,0.0,0.0,0.0
United Kingdom,20200212,0.0,0.0,0.0,0.0
United Kingdom,20200213,0.0,0.0,0.0,0.0
United Kingdom,20200214,0.0,0.0,0.0,0.0
United Kingdom,20200215,0.0,0.0,0.0,0.0
United Kingdom,20200216,0.0,0.0,0.0,0.0
United Kingdom,20200217,0.0,0.0,0.0,0.0
United Kingdom,20200218,0.0,0.0,0.0,0.0
United Kingdom,20200219,0.0,0.0,0.0,0.0
United Kingdom,20200220,0.0,0.0,0.0,0.0
United Kingdom,20200221,0.0,0.0,0.0,0.0
United Kingdom,20200222,0.0,0.0,0.0,0.0
United Kingdom,20200223,0.0,0.0,0.0,0.0
United Kingdom,20200224,0.0,0.0,0.0,0.0
United Kingdom,20200225,0.0,0.0,0.0,0.0
United Kingdom,20200226,0.0,0.0,0.0,0.0
United Kingdom,20200227,0.0,0.0,0.0,0.0
United Kingdom,20200228,0.0,0.0,0.0,0.0
United Kingdom,20200229,0.0,0.0,0.0,0.0
United Kingdom,20200301,0.0,0.0,0.0,0.0
United Kingdom,20200302,0.0,0.0,0.0,0.0
United Kingdom,20200303,0.0,0.0,0.0,0.0
United Kingdom,20200304,0.0,0.0,0.0,0.0
United Kingdom,20200305,0.0,0.0,0.0,0.0
United Kingdom,20200306,0.0,0.0,0.0,0.0
United Kingdom,20200307,0.0,0.0,0.0,0.0
United Kingdom,20200308,0.0,0.0,0.0,0.0
United Kingdom,20200309,0.0,0.0,0.0,0.0
United Kingdom,20200310,0.0,0.0,0.0,0.0
United Kingdom,20200311,0.0,0.0,0.0,0.0
United Kingdom,20200312,0.0,0.0,0.0,0.0
United Kingdom,20200313,0.0,0.0,1.0,0.0
United Kingdom,20200314,0.0,0.0,1.0,0.0
United Kingdom,20200315,0.0,0.0,1.0,0.0
United Kingdom,20200316,0.0,1.0,1.0,0.0
United Kingdom,20200317,0.0,1.0,1.0,0.0
United Kingdom,20200318,0.0,1.0,1.0,0.0
United Kingdom,20200319,0.0,1.0,1.0,0.0
United Kingdom,20200320,3.0,1.0,1.0,0.0
United Kingdom,20200321,3.0,3.0,1.0,0.0
United Kingdom,20200322,3.0,3.0,2.0,0.0
United Kingdom,20200323,3.0,3.0,2.0,0.0
United Kingdom,20200324,3.0,3.0,2.0,0.0
United Kingdom,20200325,3.0,3.0,2.0,0.0
United Kingdom,20200326,3.0,3.0,2.0,0.0
United Kingdom,20200327,3.0,3.0,2.0,0.0
United Kingdom,20200328,3.0,3.0,2.0,0.0
United Kingdom,20200329,3.0,3.0,2.0,0.0
United Kingdom,20200330,3.0,3.0,2.0,0.0
United Kingdom,20200331,3.0,3.0,2.0,0.0
United Kingdom,20200401,3.0,3.0,2.0,0.0
United Kingdom,20200402,3.0,3.0,2.0,0.0
United Kingdom,20200403,3.0,3.0,2.0,0.0
United Kingdom,20200404,3.0,3.0,2.0,0.0
United Kingdom,20200405,3.0,3.0,2.0,0.0
United Kingdom,20200406,3.0,3.0,2.0,0.0
United Kingdom,20200407,3.0,3.0,2.0,0.0
United Kingdom,20200408,3.0,3.0,2.0,0.0
United Kingdom,20200409,3.0,3.0,2.0,0.0
United Kingdom,20200410,3.0,3.0,2.0,0.0
United Kingdom,20200411,3.0,3.0,2.0,0.0
United Kingdom,20200412,3.0,3.0,2.0,0.0
United Kingdom,20200413,3.0,3.0,2.0,0.0
United Kingdom,20200414,3.0,3.0,2.0,0.0
United Kingdom,20200415,3.0,3.0,2.0,0.0
United Kingdom,20200416,3.0,3.0,2.0,0.0
United Kingdom,20200417,3.0,3.0,2.0,0.0
United Kingdom,20200418,3.0,3.0,2.0,0.0
United Kingdom,20200419,3.0,3.0,2.0,0.0
United Kingdom,20200420,3.0,3.0,2.0,0.0
United Kingdom,20200421,3.0,3.0,2.0,0.0
United Kingdom,20200422,3.0,3.0,2.0,0.0
United Kingdom,20200423,3.0,3.0,2.0,0.0
United Kingdom,20200424,3.0,3.0,2.0,0.0
United Kingdom,20200425,3.0,3.0,2.0,0.0
United Kingdom,20200426,3.0,3.0,2.0,0.0
United Kingdom,20200427,3.0,3.0,2.0,0.0
United Kingdom,20200428,3.0,3.0,2.0,1.0
United Kingdom,20200429,3.0,3.0,2.0,1.0
United Kingdom,20200430,3.0,3.0,2.0,1.0
United Kingdom,20200501,3.0,3.0,2.0,1.0
United Kingdom,20200502,3.0,3.0,2.0,1.0
United Kingdom,20200503,3.0,3.0,2.0,1.0
United Kingdom,20200504,3.0,3.0,2.0,1.0
United Kingdom,20200505,3.0,3.0,2.0,1.0
United Kingdom,20200506,3.0,3.0,2.0,1.0
United Kingdom,20200507,3.0,3.0,2.0,1.0
United Kingdom,20200508,3.0,3.0,2.0,1.0
United Kingdom,20200509,3.0,3.0,2.0,1.0
United Kingdom,20200510,3.0,3.0,2.0,1.0
United Kingdom,20200511,3.0,3.0,2.0,1.0
United Kingdom,20200512,3.0,3.0,2.0,1.0
United Kingdom,20200513,3.0,3.0,2.0,1.0
United Kingdom,20200514,3.0,3.0,2.0,1.0
United Kingdom,20200515,3.0,3.0,2.0,1.0
United Kingdom,20200516,3.0,3.0,2.0,1.0
United Kingdom,20200517,3.0,3.0,2.0,1.0
United Kingdom,20200518,3.0,3.0,2.0,1.0
United Kingdom,20200519,3.0,3.0,2.0,1.0
United Kingdom,20200520,3.0,3.0,2.0,1.0
United Kingdom,20200521,3.0,3.0,2.0,1.0
United Kingdom,20200522,3.0,3.0,2.0,1.0
United Kingdom,20200523,3.0,3.0,2.0,1.0
United Kingdom,20200524,3.0,3.0,2.0,1.0
United Kingdom,20200525,3.0,3.0,2.0,1.0
United Kingdom,20200526,3.0,3.0,2.0,1.0
United Kingdom,20200527,3.0,3.0,2.0,1.0
United Kingdom,20200528,3.0,3.0,2.0,1.0
United Kingdom,20200529,3.0,2.0,1.0,1.0
United Kingdom,20200530,3.0,2.0,1.0,1.0
United Kingdom,20200531,3.0,2.0,1.0,1.0
United Kingdom,20200601,3.0,2.0,1.0,1.0
United Kingdom,20200602,3.0,2.0,1.0,1.0
United Kingdom,20200603,3.0,2.0,1.0,1.0
United Kingdom,20200604,3.0,2.0,1.0,1.0
United Kingdom,20200605,3.0,2.0,1.0,1.0
United Kingdom,20200606,3.0,2.0,1.0,1.0
United Kingdom,20200607,3.0,2.0,1.0,1.0
United Kingdom,20200608,3.0,2.0,1.0,1.0
United Kingdom,20200609,3.0,2.0,1.0,1.0
United Kingdom,20200610,3.0,2.0,1.0,1.0
United Kingdom,20200611,3.0,2.0,1.0,1.0
United Kingdom,20200612,3.0,2.0,1.0,1.0
United Kingdom,20200613,3.0,2.0,1.0,1.0
United Kingdom,20200614,3.0,2.0,1.0,1.0
United Kingdom,20200615,3.0,2.0,1.0,1.0
United Kingdom,20200616,3.0,2.0,1.0,1.0
United Kingdom,20200617,3.0,2.0,1.0,1.0
United Kingdom,20200618,3.0,2.0,1.0,1.0
